L1,L2,L3
61.07742228705858,110.04836534548198,103.06495300949447
67.95910422954357,114.26324337791169,135.4199674028011
56.87491311454139,115.30896181346135,145.3151067892101
50.99843528961166,106.99445940578318,121.84449458166927
52.09771918891275,131.6476386048687,106.91667758918884
59.45784323311546,139.23005854202356,126.81457247055471
47.52506594721078,108.09765312321878,106.18952451176446
39.040233800468755,120.4975159163338,106.23478653326751
54.97482805793502,139.5936604832636,90.01606004419271
47.596794471685,94.24202327660134,98.87577256505799
50.034400998301834,134.74786008344404,137.10893957702228
54.50379213196871,102.03860172172544,132.6447031662848
48.324388293823574,110.47143844015605,128.86417919442795
55.093134179842416,121.91140295838873,141.3181496613763
58.141278160400915,78.40212294860578,95.84545522456483
73.07118543353938,99.41151477253999,152.5464673375356
75.44703371075218,96.29702047478438,101.0966122289857
53.241057295507524,121.0759172184896,109.98474207287849
59.2500149844291,91.68815480785125,122.12222432686443
66.5219499555906,134.45371777223448,114.47639417990386
55.07844399206333,104.42006453657069,104.58271265252974
45.87729023208473,142.95758922216683,122.47554801452343
61.347236141391974,125.54910957629366,119.38703934482052
71.25607252016381,145.76440868143436,126.03289312037634
38.02776332962313,115.35040665282894,121.21138853771764
56.99549764779395,110.24025937005685,148.0476500531001
56.71171233076464,145.98881895487864,153.4674016808997
57.97600656400031,95.35145675229104,85.1583928281523
54.632185156221624,99.06037765631771,104.90499206286968
41.323299091364454,131.5170230765435,126.86230244534157
38.13951968835305,127.29075827053487,107.85257409383543
57.05583444121586,166.28376084698817,119.30873420720349
65.32664175084038,71.52599677779136,103.10689909646311
49.76828538292859,125.24900584905839,115.90654506377157
35.155577991577985,151.25083137857771,79.1504034749082
54.49414821786549,107.72793539674518,123.35255907131432
51.98657712265147,104.71118394696464,80.62158993519462
58.27114091267611,97.57244492330476,132.61719461688224
82.28606267398678,141.9849490827321,73.01939062006339
39.67923782649837,107.21582781698086,110.37544330057223
36.61295340142777,109.93729094692313,131.65360183019132
61.82968283221353,91.9860081316567,104.26982009139567
63.43061918083724,77.1692842096787,81.17711441552798
56.737435429843515,80.57973409595316,139.28000606340933
56.48012931704932,145.98881895487864,103.50309971813738
44.36721633735111,92.09343701416581,137.3658420718738
51.22473537362232,95.9270427885385,115.39141726095104
34.87418604861608,106.61143336009745,141.15775129750023
47.140702867334205,125.95517195141267,99.26849752747137
54.74215389347163,115.13262057703477,118.15714563457229
70.48073779508537,96.02352955026409,145.82429213743595
58.500130444091724,93.07600237717902,115.330307029309
46.37911123550248,91.9860081316567,148.4153313074042
63.16905394705747,124.25878593002136,93.24885029560741
44.35508952517203,92.48722953409629,101.7927567807969
60.63049068227385,129.2003806374737,77.74652235107152
77.79620694543813,123.44684370165024,110.31834348396993
55.18735772831645,98.43156435008723,145.77821159003514
40.19636548132007,99.516831554271,113.7474585832167
55.19995571758283,100.84032807942782,101.25731289018054
79.82759332625011,102.51694130868329,159.1809922370119
50.987383633996444,90.23427962751364,133.69805227513982
65.22557070129821,105.86646247197636,132.73175712266436
81.32464158631238,129.99905123917293,134.65298591182048
34.0405378667901,148.4153313074042,126.75501997113405
59.027769426115505,119.73422857530247,84.0138324329733
48.485830368684155,88.53278103980969,115.37113359575488
51.715487750220355,108.53383023130397,107.12735233224728
72.1603543123785,110.36388833475753,121.74327650866456
44.83088723097652,108.76998457827037,109.70758486158056
64.60512687665134,136.34336817963958,119.70069839647476
60.37270601046117,125.69639857123991,96.51397000408409
57.123944371977544,114.35255975145216,70.81304740440737
66.55655673841964,137.62839456657613,108.08770170102184
51.57661900572751,108.10622289396437,96.64877658764715
59.967687418698546,115.73614772937717,111.48702072066474
39.076793140279136,87.40420896671822,125.2327580014298
59.061242793021904,95.17266312253362,109.08862259775741
38.8722770627897,141.77575231808956,80.7457260096182
65.9032247820275,109.95548842047214,121.91133261292697
55.02152514133259,73.67038199767039,106.74636739053105
73.53384576249871,106.48142590025968,98.12950759545345
60.067216259786385,137.89508651537,117.9417023087195
63.44651653147882,136.2018264523432,117.0588567037984
71.33962791158427,78.7416898285479,114.87754807739557
69.83887956707908,113.20297407044086,89.10231845192291
64.56516110127781,117.39789165046477,85.07541760586176
50.77864672024292,93.57953157394469,95.06542472279752
37.706108705673586,93.28481897236608,113.44907231292926
66.43070320704823,102.0861040145959,100.76711466502366
65.22772137628532,90.24394054900732,133.44545141975004
60.25092057451326,107.99578095321459,154.0564103115487
38.197972352400726,93.88940897805372,107.55632590582897
35.69544666240007,123.90299725632538,114.32864410374677
41.53876224711081,91.33174388078046,102.75874608973179
54.41147514814994,125.18134328503736,127.1233173272036
62.41722090256372,136.9318945241186,90.64238440929587
48.31712259188007,101.9223332661235,99.1019863456086
63.2228513988518,94.4192830568559,145.6207785189627
40.56797334403345,114.5602726755569,121.56165567163954
70.49447864480399,102.11264712319597,139.52959972268025
50.37641846227797,75.22775612300157,130.87189411023826
43.43195507683076,111.73515673801641,123.68894745091126
71.25531475045447,72.42344941520803,121.65214685781473
61.597127176694215,77.2722796635431,136.7255966148992
66.94835791004417,97.24070542342216,86.56937877125603
56.83048868892499,122.53417321311932,129.21025375330268
50.37641846227797,128.85448512661588,77.28885108582146
40.712011068714936,146.00387295606959,158.63292480985757
43.57631843876044,119.54954525004666,123.38838401753075
58.26830324767269,116.01776384421956,74.38745251506171
55.10321029877867,77.56515604592823,82.62662173613896
46.4789991496444,143.14659459575284,124.5139758168406
46.22303763390191,120.53855402576811,100.41839317722011
51.53331098864328,126.64658092200415,85.69420907206168
57.84379371603852,157.17521869672842,109.26894464912712
75.73933245702297,73.63715339244271,92.2231973964249
54.9581119280941,121.61938461694473,158.69774424479868
39.70063768311108,150.95277360422753,112.62590962154623
73.53384576249871,113.89582577434551,149.66791236990804
39.773864811985405,81.62868038946627,69.86209183253864
50.232990832496405,93.24885029560741,135.25272895597396
39.40622437541843,132.91275650240522,100.55944538115908
68.81419728328807,117.60825512209209,128.67294889231187
35.42854042048657,140.85311397894628,78.44959817439529
65.86260338984513,119.09461651697134,99.50829970638749
61.612412080349955,78.97702463641032,113.31887140307163
48.366361882104435,103.76860223517794,107.04838614993085
48.55214837183942,111.37134158923483,127.8798832751577
70.18897326180435,107.61447185787355,101.34454314444577
47.55976283302326,144.2745329807134,120.57463697771624
51.84066467693938,135.5815708307553,118.42621000577594
60.18517224656615,99.15438177326901,77.52710392765364
71.70926096296499,81.60730868551265,127.56588429281011
51.61582089596833,119.68121965126404,121.98994981806577
50.349252883187475,158.39367634815133,95.42835194105395
59.14431264153803,130.45544275257063,78.18448878137566
55.88918086686883,109.22885569682362,138.9223827627011
37.834394619552604,72.58232066016555,118.65847639091388
64.61207450420751,146.2057928735,139.28000606340933
61.95792724082266,160.14889817029257,116.92028671040246
67.04445028124103,138.59840898204118,82.08872914315732
74.98910328182042,107.50940403538998,107.60423572472335
49.422696439330075,79.70272651301222,111.4121900843586
63.081084414096786,96.83410264751815,136.80263220509815
50.224482107426724,121.11083056857795,103.02914709708098
38.51385683918816,107.28459817728103,80.92792379522473
74.03462649259598,97.52630720212328,148.76910442440226
69.10788940525381,151.41187240469714,123.30430563076101
61.64930614007874,142.75132416977834,148.9739268882213
54.34229060361343,93.97524723168962,145.86270850335364
74.44586997019256,121.21138853771764,103.0140521334092
62.54287794429654,135.08589854177387,79.59591568630921
51.52770947794818,73.69676371699089,106.15131614261334
60.89467168889058,122.77217933923217,106.57276115960425
39.9153856599961,96.45594809743196,126.38909539933368
40.85631819769833,122.0183199546313,99.7944959476637
41.180748753442565,129.68960336213758,126.4457027977036
71.0777804998668,77.99438523696978,96.28730607047562
42.09429562918471,81.34380855348886,91.92311494652064
60.11419009323108,113.32467237065217,82.38528664855433
58.53507375613604,152.3291221511994,76.96111968507861
70.27524256232327,86.76969594115926,106.05127997468702
51.323322982299594,172.5107049370518,102.4728129202185
57.26146927932338,98.93496320510738,83.47715525324786
69.11906952094581,125.05056448576386,74.41883657833039
53.736590196259165,84.00327750171704,97.29803227059399
59.03162662989742,115.79064809300014,119.1592581342174
58.71330154639464,115.30850029801925,97.09370758052602
62.43238874471287,103.45555848919858,109.10155277392661
56.71171233076464,133.7132825018446,107.78025736695324
46.789765786972346,94.30743261468945,120.55021139778488
39.064584945927464,144.55779150287,109.65812389630537
